Id,Company_Name,Level,Parent,Partner_Type,Source,Industry_csimarket,NAICS_code,NAICS_code_2_digit
C1144,"Rentech Nitrogen Partners, L.p.",T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1145,Republic Bancorp inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1146,Republic First Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1147,Research Frontiers Inc,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C1148,Resolute Forest Products Inc,T1,Caterpillar Inc,Supplier,csimarket,Paper & Paper Products,322,32
C1149,Resonant Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1150,"Retailmenot, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1151,"Reto Eco-solutions, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C1152,Rev Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C1153,Rocket Fuel Inc.,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1154,Rockwell Automation Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1155,Sanfilippo John B and Son Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1156,Safety Insurance Group inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C1157,Rudolph Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1158,Anixter International Inc,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C1159,Anixa Biosciences Inc,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C1160,"Rvue Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1161,Ryerson Holding Corporation,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C1162,Ryland Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C1163,S and t Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C1164,Polonia Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1165,"SAIC, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C1166,Rockwell Collins Inc,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C1167,Saleen Automotive Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C1168,Salisbury Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1169,Salon Media Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1170,Sanderson Farms Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1171,Anglogold Ashanti Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1172,Sandstorm Gold Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1173,Angi Homeservices Inc,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1174,Sandy Spring Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1175,"Ruby Creek Resources, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1176,Rubicon Technology Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1177,Rti International Metals Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C1178,Rr Donnelley and Sons Co,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C1179,Rocky Mountain Chocolate Factory Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1180,Aon Corp,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C1181,"Antilia Group, Corp.",T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C1182,Rofin Sinar Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1183,ROHM AND HAAS COMPANY,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1184,"Roid Group, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1185,Roper Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1186,Anthem Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C1187,Rovi Corporation,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C1188,Royal Bancshares Of Pennsylvania Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1189,"Annies, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1190,Royal Dutch Shell Plc,T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C1191,Royal Gold inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1192,Royal Mines & Minerals Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1193,Annec Green Refractories Corp,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1194,Rpm International Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1195,Rpx Corporation,T1,Caterpillar Inc,Supplier,csimarket,Conglomerates,541214,54
C1196,Polycom Inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1197,Pbf Energy Inc,T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C1198,Polaris Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C1199,Northeast Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1200,Norfolk Southern Corporation,T1,Caterpillar Inc,Supplier,csimarket,Railroads,482111,48
C1201,Norris Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C1202,Nortech Systems Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1203,Nortek Inc,T1,Caterpillar Inc,Supplier,csimarket,Furniture & Fixtures,3372,33
C1204,North American Nickel Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1205,North Bay Resources Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1206,"NORTH FORK BANCORPORATION, INC.",T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C1207,North State Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1208,Northeast Community Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1209,Northwest Bancorporation Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1210,Northern California Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1211,Northern Dynasty Minerals Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1212,Northern Power Systems Corp.,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1213,Northern Technologies International Corporation,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C1214,Northern Tier Energy Lp,T1,Caterpillar Inc,Supplier,csimarket,Oil & Gas Integrated Operations,2111,21
C1215,Northern Trust Corporation,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C1216,Northfield Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1217,Northrim Bancorp Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1218,Nordson Corporation,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1219,Nord Resources Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1220,Noranda Aluminum Holding Corp,T1,Caterpillar Inc,Supplier,csimarket,Aluminum,3313,33
C1221,Nomura Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C1222,Nicolet Bankshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Commercial Banks,522110,52
C1223,Nidec Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C1224,Nightfood Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1225,"Avenue Financial Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1226,Nimtech Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C1227,Nio inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C1228,Niocorp Developments Ltd,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1229,Avaya Inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1230,Avaya Holdings Corp,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1231,Avalon Advanced Materials Inc.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1232,Nl Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1233,Nmi Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C1234,Nn Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C1235,Nobility Homes Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C1236,Noble Vici Group Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1237,Nogales Resources Corp,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1238,Nokia Corp,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1239,Northrop Grumman Corp,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C1240,Northwest Bancshares inc,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C1241,Nextsource Materials Inc.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1242,Autozone inc,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C1243,Nvr Inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C1244,Nxp Semiconductors N v,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1245,"Av Homes, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C1246,O Reilly Automotive Inc,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C1247,O2micro International Ltd,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1248,"Oak Ridge Financial Services, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1249,Oak Valley Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1250,"Oakridge Global Energy Solutions, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Manufacturing,339,33
C1251,Ocean Bio Chem Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1252,Northwest Indiana Bancorp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1253,Ocean Shore Holding Co.,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1254,Oceanfirst Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1255,Oci Partners Lp,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1256,"Oclaro, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1257,Oconee Federal Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1258,Odenza Corp.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1259,Odyssey Group International Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1260,Autonation Inc,T1,Caterpillar Inc,Supplier,csimarket,Automotive Aftermarket,8111,81
C1261,Nvidia Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1262,Nvent Electric Plc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1263,Nve Corp,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1264,"Nutralife Biosciences, Inc",T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1265,Norwood Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1266,Notox Technologies Corp,T1,Caterpillar Inc,Supplier,csimarket,Appliance & Tool,3352,33
C1267,Nova Lifestyle Inc,T1,Caterpillar Inc,Supplier,csimarket,Furniture & Fixtures,3372,33
C1268,Novagen Ingenium Inc.,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1269,Novagold Resources Inc,T1,Caterpillar Inc,Supplier,csimarket,Metal Mining,2122,21
C1270,Novanta Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1271,Novelis Inc,T1,Caterpillar Inc,Supplier,csimarket,Aluminum,3313,33
C1272,Novo Integrated Sciences Inc,T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Parts,3363,33
C1273,Novus Robotics Inc.,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1274,Now Inc,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C1275,Nownews Digital Media Technology Co. Ltd.,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1276,Ntt Docomo Inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1277,Nucor Corporation,T1,Caterpillar Inc,Supplier,csimarket,Iron & Steel,3311,33
C1278,Nudg Media Inc.,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C1279,"Numbeer, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Auto & Truck Manufacturers,3361,33
C1280,Numerex Corp,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1281,Nutraceutical International Corp,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1282,Ni Holdings Inc,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C1283,Next Generation Management Corp.,T1,Caterpillar Inc,Supplier,csimarket,Advertising,54181,54
C1284,Pointer Telocation Ltd,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1285,Avx Corp,T1,Caterpillar Inc,Supplier,csimarket,Electric & Wiring Equipment,42361,42
C1286,Axis Capital Holdings Ltd,T1,Caterpillar Inc,Supplier,csimarket,Property & Casualty Insurance,524126,52
C1287,"Axion Power International, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1288,"Axion International Holdings, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Construction Raw Materials,423320,42
C1289,Axiall Corp,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1290,Axcelis Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1291,Axalta Coating Systems Ltd,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1292,Myers Industries Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemicals - Plastics & Rubber,326,32
C1293,Myr Group inc,T1,Caterpillar Inc,Supplier,csimarket,Construction Services,23,23
C1294,Nano Dimension Ltd.,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1295,NATIONAL CITY CORP.,T1,Caterpillar Inc,Supplier,csimarket,Legacy,541611,54
C1296,Nano Magic Inc,T1,Caterpillar Inc,Supplier,csimarket,Chemical Manufacturing,325,32
C1297,Nanophase Technologies Corp,T1,Caterpillar Inc,Supplier,csimarket,Miscellaneous Fabricated Products,332999,33
C1298,Napco Security Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Communications Equipment,3342,33
C1299,Nasb Financial Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1300,Natcore Technology Inc.,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1301,Nates Food Co.,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
C1302,National Bank Of Greece Sa,T1,Caterpillar Inc,Supplier,csimarket,Money Center Banks,521,52
C1303,National Bankshares Inc,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1304,Axon Enterprise inc,T1,Caterpillar Inc,Supplier,csimarket,Aerospace & Defense,3364,33
C1305,Axos Financial Inc,T1,Caterpillar Inc,Supplier,csimarket,S&Ls Savings Banks,522120,52
C1306,"Mw Bancorp, Inc.",T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1307,Mvb Financial Corp,T1,Caterpillar Inc,Supplier,csimarket,Regional Banks,522110,52
C1308,Mphase Technologies Inc,T1,Caterpillar Inc,Supplier,csimarket,Computer Networks,541519,54
C1309,Mrc Global Inc,T1,Caterpillar Inc,Supplier,csimarket,Industrial Machinery and Components,3332,33
C1310,Mrv Communications Inc,T1,Caterpillar Inc,Supplier,csimarket,Semiconductors,334413,33
C1311,B and g Foods inc,T1,Caterpillar Inc,Supplier,csimarket,Food Processing,311,31
